zone_id,lat,lon,n_mineralized_obs,n_barren_obs,label_class,conflict,label,label_source
r22_c06,21.875,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c07,21.875,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c08,21.875,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c09,21.875,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r22_c10,21.875,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r22_c11,21.875,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r22_c12,21.875,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r22_c13,21.875,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r22_c14,21.875,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r22_c15,21.875,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r22_c16,21.875,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r22_c17,21.875,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r22_c18,21.875,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r22_c19,21.875,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c20,21.875,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c21,21.875,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c22,21.875,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c23,21.875,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c24,21.875,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c25,21.875,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c26,21.875,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c27,21.875,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c28,21.875,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c29,21.875,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c00,21.885,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c01,21.885,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c02,21.885,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c03,21.885,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c04,21.885,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c05,21.885,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c06,21.885,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c07,21.885,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c08,21.885,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c09,21.885,80.145,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c10,21.885,80.155,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c11,21.885,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r23_c12,21.885,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r23_c13,21.885,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r23_c14,21.885,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r23_c15,21.885,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r23_c16,21.885,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r23_c17,21.885,80.225,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c18,21.885,80.235,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c19,21.885,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c20,21.885,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c21,21.885,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c22,21.885,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c23,21.885,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c24,21.885,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c25,21.885,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c26,21.885,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c27,21.885,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c28,21.885,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r23_c29,21.885,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c00,21.895,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c01,21.895,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c02,21.895,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c03,21.895,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c04,21.895,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c05,21.895,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c06,21.895,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c07,21.895,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c08,21.895,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c09,21.895,80.145,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c10,21.895,80.155,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c11,21.895,80.165,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c12,21.895,80.175,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c13,21.895,80.185,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c14,21.895,80.195,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c15,21.895,80.205,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c16,21.895,80.215,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c17,21.895,80.225,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c18,21.895,80.235,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c19,21.895,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c20,21.895,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c21,21.895,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c22,21.895,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c23,21.895,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c24,21.895,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c25,21.895,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c26,21.895,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c27,21.895,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c28,21.895,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r24_c29,21.895,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c00,21.905,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c01,21.905,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c02,21.905,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c03,21.905,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c04,21.905,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c05,21.905,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c06,21.905,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c07,21.905,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c08,21.905,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c09,21.905,80.145,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c10,21.905,80.155,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c11,21.905,80.165,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c12,21.905,80.175,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c13,21.905,80.185,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c14,21.905,80.195,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c15,21.905,80.205,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c16,21.905,80.215,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c17,21.905,80.225,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c18,21.905,80.235,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c19,21.905,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c20,21.905,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c21,21.905,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c22,21.905,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c23,21.905,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c24,21.905,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c25,21.905,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c26,21.905,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c27,21.905,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c28,21.905,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r25_c29,21.905,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c00,21.915,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c01,21.915,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c02,21.915,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c03,21.915,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c04,21.915,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c05,21.915,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c06,21.915,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c07,21.915,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c08,21.915,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c09,21.915,80.145,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c10,21.915,80.155,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c11,21.915,80.165,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c12,21.915,80.175,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c13,21.915,80.185,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c14,21.915,80.195,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c15,21.915,80.205,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c16,21.915,80.215,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c17,21.915,80.225,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c18,21.915,80.235,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c19,21.915,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c20,21.915,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c21,21.915,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c22,21.915,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c23,21.915,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c24,21.915,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c25,21.915,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c26,21.915,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c27,21.915,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c28,21.915,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r26_c29,21.915,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c00,21.925,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c01,21.925,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c02,21.925,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c03,21.925,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c04,21.925,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c05,21.925,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c06,21.925,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c07,21.925,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c08,21.925,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c09,21.925,80.145,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c10,21.925,80.155,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c11,21.925,80.165,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c12,21.925,80.175,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c13,21.925,80.185,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c14,21.925,80.195,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c15,21.925,80.205,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c16,21.925,80.215,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c17,21.925,80.225,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c18,21.925,80.235,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c19,21.925,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c20,21.925,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c21,21.925,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c22,21.925,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c23,21.925,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c24,21.925,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c25,21.925,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c26,21.925,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c27,21.925,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c28,21.925,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r27_c29,21.925,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c00,21.935,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c01,21.935,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c02,21.935,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c03,21.935,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c04,21.935,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c05,21.935,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c06,21.935,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c07,21.935,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c08,21.935,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c09,21.935,80.145,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c10,21.935,80.155,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c11,21.935,80.165,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c12,21.935,80.175,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c13,21.935,80.185,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c14,21.935,80.195,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c15,21.935,80.205,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c16,21.935,80.215,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c17,21.935,80.225,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c18,21.935,80.235,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c19,21.935,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c20,21.935,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c21,21.935,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c22,21.935,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c23,21.935,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c24,21.935,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c25,21.935,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c26,21.935,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c27,21.935,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c28,21.935,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r28_c29,21.935,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c00,21.945,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c01,21.945,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c02,21.945,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c03,21.945,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c04,21.945,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c05,21.945,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c06,21.945,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c07,21.945,80.125,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c08,21.945,80.135,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c09,21.945,80.145,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c10,21.945,80.155,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c11,21.945,80.165,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c12,21.945,80.175,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c13,21.945,80.185,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c14,21.945,80.195,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c15,21.945,80.205,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c16,21.945,80.215,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c17,21.945,80.225,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c18,21.945,80.235,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c19,21.945,80.245,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c20,21.945,80.255,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c21,21.945,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c22,21.945,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c23,21.945,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c24,21.945,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c25,21.945,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c26,21.945,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c27,21.945,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c28,21.945,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r29_c29,21.945,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
